Episode,Total_Reward,Moving_Average
7876,603.0,2078.26
7877,2600.0,2081.13
7878,2366.0,2097.32
7879,1588.0,2096.1
7880,2307.0,2111.0
7881,1332.0,2108.54
7882,814.0,2086.37
7883,2349.0,2080.63
7884,2325.0,2084.76
7885,1047.0,2072.12
7886,2299.0,2071.84
7887,2313.0,2075.69
7888,2352.0,2075.8
7889,1859.0,2081.01
7890,1571.0,2073.21
7891,2628.0,2092.44
7892,1575.0,2081.91
7893,2359.0,2099.06
7894,1855.0,2101.77
7895,2304.0,2109.03
7896,2618.0,2109.38
7897,3033.0,2120.5
7898,2807.0,2125.17
7899,242.0,2109.13
7900,2340.0,2104.91
7901,1588.0,2094.41
7902,2340.0,2101.99
7903,1910.0,2097.53
7904,2631.0,2106.86
7905,2994.0,2129.5
7906,3007.0,2130.19
7907,2341.0,2143.17
7908,1048.0,2130.22
7909,1858.0,2125.24
7910,2970.0,2125.07
7911,1859.0,2125.08
7912,3024.0,2138.31
7913,1062.0,2135.74
7914,3024.0,2146.8
7915,2363.0,2144.1
7916,3009.0,2157.03
7917,2365.0,2174.23
7918,2950.0,2185.09
7919,1584.0,2184.03
7920,2607.0,2193.14
7921,616.0,2175.98
7922,1436.0,2173.49
7923,1323.0,2163.89
7924,2340.0,2163.91
7925,2980.0,2163.43
7926,246.0,2142.43
7927,1429.0,2146.24
7928,1310.0,2140.25
7929,733.0,2128.38
7930,2992.0,2128.45
7931,2582.0,2124.52
7932,3013.0,2147.31
7933,1433.0,2138.08
7934,1433.0,2124.18
7935,2359.0,2124.28
7936,1044.0,2128.82
7937,2954.0,2141.48
7938,3024.0,2148.44
7939,2963.0,2147.91
7940,3021.0,2160.82
7941,2364.0,2161.07
7942,625.0,2137.03
7943,2347.0,2144.68
7944,1893.0,2144.43
7945,3010.0,2144.89
7946,3006.0,2148.51
7947,2974.0,2154.56
7948,2326.0,2154.46
7949,1914.0,2150.21
7950,1861.0,2145.63
7951,1918.0,2136.11
7952,2357.0,2142.93
7953,2357.0,2156.0
7954,2338.0,2163.84
7955,2966.0,2176.64
7956,3026.0,2180.7
7957,1920.0,2180.73
7958,1700.0,2174.45
7959,2605.0,2177.14
7960,2613.0,2184.68
7961,817.0,2169.51
7962,2333.0,2169.94
7963,1583.0,2156.77
7964,2352.0,2156.79
7965,3020.0,2171.18
7966,1859.0,2165.22
7967,2329.0,2158.35
7968,2929.0,2158.37
7969,591.0,2145.65
7970,1433.0,2136.72
7971,1857.0,2124.73
7972,1334.0,2114.91
7973,3041.0,2121.73
7974,2328.0,2121.36
7975,1866.0,2110.43
7976,2357.0,2127.97
7977,1688.0,2118.85
7978,2352.0,2118.71
7979,1929.0,2122.12
7980,2310.0,2122.15
7981,2936.0,2138.19
7982,2293.0,2152.98
7983,2959.0,2159.08
7984,1323.0,2149.06
7985,2339.0,2161.98
7986,817.0,2147.16
7987,2334.0,2147.37
7988,1328.0,2137.13
7989,820.0,2126.74
7990,1338.0,2124.41
7991,2616.0,2124.29
7992,606.0,2114.6
7993,1867.0,2109.68
7994,2270.0,2113.83
7995,3032.0,2121.11
7996,2966.0,2124.59
7997,2336.0,2117.62
7998,747.0,2097.02
7999,2348.0,2118.08
8000,1038.0,2105.06
8001,603.0,2095.21
8002,2321.0,2095.02
8003,1324.0,2089.16
8004,2345.0,2086.3
8005,1059.0,2066.95
8006,583.0,2042.71
8007,139.0,2020.69
8008,2362.0,2033.83
8009,2631.0,2041.56
8010,2340.0,2035.26
8011,1685.0,2033.52
8012,2338.0,2026.66
8013,1684.0,2032.88
8014,3046.0,2033.1
8015,1927.0,2028.74
8016,1857.0,2017.22
8017,2362.0,2017.19
8018,2583.0,2013.52
8019,1350.0,2011.18
8020,652.0,1991.63
8021,2349.0,2008.96
8022,2640.0,2021.0
8023,2358.0,2031.35
8024,1727.0,2025.22
8025,2983.0,2025.25
8026,3012.0,2052.91
8027,2333.0,2061.95
8028,1919.0,2068.04
8029,1582.0,2076.53
8030,2325.0,2069.86
8031,2341.0,2067.45
8032,2362.0,2060.94
8033,2631.0,2072.92
8034,2627.0,2084.86
8035,2978.0,2091.05
8036,1350.0,2094.11
8037,2346.0,2088.03
8038,1702.0,2074.81
8039,1919.0,2064.37
8040,2360.0,2057.76
8041,734.0,2041.46
8042,2612.0,2061.33
8043,3013.0,2067.99
8044,2349.0,2072.55
8045,1922.0,2061.67
8046,2608.0,2057.69
8047,2337.0,2051.32
8048,2337.0,2051.43
8049,2619.0,2058.48
8050,3010.0,2069.97
8051,2266.0,2073.45
8052,2975.0,2079.63
8053,2841.0,2084.47
8054,2271.0,2083.8
8055,1043.0,2064.57
8056,2317.0,2057.48
8057,3028.0,2068.56
8058,2998.0,2081.54
8059,1922.0,2074.71
8060,629.0,2054.87
8061,2338.0,2070.08
8062,2348.0,2070.23
8063,3018.0,2084.58
8064,3037.0,2091.43
8065,2960.0,2090.83
8066,3018.0,2102.42
8067,1577.0,2094.9
8068,1861.0,2084.22
8069,773.0,2086.04
8070,1862.0,2090.33
8071,1687.0,2088.63
8072,2936.0,2104.65
8073,2548.0,2099.72
8074,1708.0,2093.52
8075,1909.0,2093.95
8076,2554.0,2095.92
8077,2351.0,2102.55
8078,2868.0,2107.71
8079,1856.0,2106.98
8080,1704.0,2100.92
8081,2292.0,2094.48
8082,2628.0,2097.83
8083,2360.0,2091.84
8084,3030.0,2108.91
8085,2614.0,2111.66
8086,3014.0,2133.63
8087,2344.0,2133.73
8088,1700.0,2137.45
8089,1927.0,2148.52
8090,818.0,2143.32
8091,3020.0,2147.36
8092,2893.0,2170.23
8093,1575.0,2167.31
8094,1584.0,2160.45
8095,2934.0,2159.47
8096,1927.0,2149.08
8097,1858.0,2144.3
8098,1054.0,2147.37
8099,2961.0,2153.5
8100,2348.0,2166.6
8101,1052.0,2171.09
8102,1905.0,2166.93
8103,2889.0,2182.58
8104,2592.0,2185.05
8105,2621.0,2200.67
8106,2292.0,2217.76
8107,2337.0,2239.74
8108,1051.0,2226.63
8109,2994.0,2230.26
8110,2598.0,2232.84
8111,1046.0,2226.45
8112,2358.0,2226.65
8113,2325.0,2233.06
8114,3002.0,2232.62
8115,1832.0,2231.67
8116,2981.0,2242.91
8117,2615.0,2245.44
8118,2356.0,2243.17
8119,2622.0,2255.89
8120,2607.0,2275.44
8121,1702.0,2268.97
8122,2995.0,2272.52
8123,1925.0,2268.19
8124,2632.0,2277.24
8125,2974.0,2277.15
8126,1558.0,2262.61
8127,3011.0,2269.39
8128,2639.0,2276.59
8129,2320.0,2283.97
8130,1582.0,2276.54
8131,1695.0,2270.08
8132,3009.0,2276.55
8133,1705.0,2267.29
8134,1698.0,2258.0
8135,1904.0,2247.26
8136,3032.0,2264.08
8137,2353.0,2264.15
8138,2980.0,2276.93
8139,2313.0,2280.87
8140,3018.0,2287.45
8141,1581.0,2295.92
8142,606.0,2275.86
8143,1058.0,2256.31
8144,2550.0,2258.32
8145,2934.0,2268.44
8146,3015.0,2272.51
8147,1701.0,2266.15
8148,2319.0,2265.97
8149,1717.0,2256.95
8150,2348.0,2250.33
8151,2289.0,2250.56
8152,2959.0,2250.4
8153,3004.0,2252.03
8154,1691.0,2246.23
8155,1151.0,2247.31
8156,2995.0,2254.09
8157,1821.0,2242.02
8158,1923.0,2231.27
8159,3053.0,2242.58
8160,734.0,2243.63
8161,1168.0,2231.93
8162,2317.0,2231.62
8163,3026.0,2231.7
8164,1725.0,2218.58
8165,3025.0,2219.23
8166,3040.0,2219.45
8167,1850.0,2222.18
8168,1714.0,2220.71
8169,2360.0,2236.58
8170,1041.0,2228.37
8171,2356.0,2235.06
8172,2638.0,2232.08
8173,2358.0,2230.18
8174,1586.0,2228.96
8175,3016.0,2240.03
8176,817.0,2222.66
8177,2642.0,2225.57
8178,3050.0,2227.39
8179,2339.0,2232.22
8180,250.0,2217.68
8181,2333.0,2218.09
8182,2351.0,2215.32
8183,2311.0,2214.83
8184,2883.0,2213.36
8185,1335.0,2200.57
8186,2336.0,2193.79
8187,2355.0,2193.9
8188,2624.0,2203.14
8189,3054.0,2214.41
8190,2619.0,2232.42
8191,2355.0,2225.77
8192,1056.0,2207.4
8193,2607.0,2217.72
8194,1689.0,2218.77
8195,1585.0,2205.28
8196,2352.0,2209.53
8197,3008.0,2221.03
8198,2634.0,2236.83
8199,2965.0,2236.87
8200,2978.0,2243.17
8201,2346.0,2256.11
8202,1705.0,2254.11
8203,1051.0,2235.73
8204,3011.0,2239.92
8205,1580.0,2229.51
8206,1342.0,2220.01
8207,3042.0,2227.06
8208,2895.0,2245.5
8209,2358.0,2239.14
8210,2282.0,2235.98
8211,2303.0,2248.55
8212,612.0,2231.09
8213,1583.0,2223.67
8214,1051.0,2204.16
8215,1045.0,2196.29
8216,2320.0,2189.68
8217,2304.0,2186.57
8218,2306.0,2186.07
8219,2944.0,2189.29
8220,3005.0,2193.27
8221,1691.0,2193.16
8222,2284.0,2186.05
8223,2360.0,2190.4
8224,2863.0,2192.71
8225,3001.0,2192.98
8226,1326.0,2190.66
8227,2983.0,2190.38
8228,2332.0,2187.31
8229,1341.0,2177.52
8230,2338.0,2185.08
8231,1871.0,2186.84
8232,818.0,2164.93
8233,3040.0,2178.28
8234,2921.0,2190.51
8235,1912.0,2190.59
8236,816.0,2168.43
8237,1338.0,2158.28
8238,1045.0,2138.93
8239,2984.0,2145.64
8240,1683.0,2132.29
8241,2332.0,2139.8
8242,2358.0,2157.32
8243,2233.0,2169.07
8244,3004.0,2173.61
8245,2697.0,2171.24
8246,2866.0,2169.75
8247,2938.0,2182.12
8248,2342.0,2182.35
8249,820.0,2173.38
8250,1043.0,2160.33
8251,1045.0,2147.89
8252,1040.0,2128.7
8253,612.0,2104.78
8254,1043.0,2098.3
8255,2336.0,2110.15
8256,2942.0,2109.62
8257,818.0,2099.59
8258,2326.0,2103.62
8259,3016.0,2103.25
8260,3002.0,2125.93
8261,622.0,2120.47
8262,2337.0,2120.67
8263,817.0,2098.58
8264,2321.0,2104.54
8265,1582.0,2090.11
8266,2954.0,2089.25
8267,1052.0,2081.27
8268,2602.0,2090.15
8269,2698.0,2093.53
8270,1329.0,2096.41
8271,2354.0,2096.39
8272,617.0,2076.18
8273,1330.0,2065.9
8274,2565.0,2075.69
8275,2320.0,2068.73
8276,610.0,2066.66
8277,3023.0,2070.47
8278,2362.0,2063.59
8279,2313.0,2063.33
8280,2976.0,2090.59
8281,612.0,2073.38
8282,2608.0,2075.95
8283,1563.0,2068.47
8284,3039.0,2070.03
8285,2648.0,2083.16
8286,817.0,2067.97
8287,1691.0,2061.33
8288,1338.0,2048.47
8289,2288.0,2040.81
8290,1050.0,2025.12
8291,1843.0,2020.0
8292,3023.0,2039.67
8293,619.0,2019.79
8294,1053.0,2013.43
8295,1048.0,2008.06
8296,1915.0,2003.69
8297,1344.0,1987.05
8298,2602.0,1986.73
8299,2344.0,1980.52
8300,2893.0,1979.67
8301,3042.0,1986.63
8302,1071.0,1980.29
8303,1911.0,1988.89
8304,2272.0,1981.5
8305,2338.0,1989.08
8306,2992.0,2005.58
8307,2357.0,1998.73
8308,238.0,1972.16
8309,1696.0,1965.54
8310,2987.0,1972.59
8311,1152.0,1961.08
8312,2365.0,1978.61
8313,2355.0,1986.33
8314,1048.0,1986.3
8315,1856.0,1994.41
8316,818.0,1979.39
8317,2651.0,1982.86
8318,3022.0,1990.02
8319,1926.0,1979.84
8320,1337.0,1963.16
8321,2339.0,1969.64
8322,1315.0,1959.95
8323,3032.0,1966.67
8324,3028.0,1968.32
8325,2947.0,1967.78
8326,2362.0,1978.14
8327,2354.0,1971.85
8328,1327.0,1961.8
8329,542.0,1953.81
8330,2463.0,1955.06
8331,2980.0,1966.15
8332,3028.0,1988.25
8333,2264.0,1980.49
8334,1050.0,1961.78
8335,620.0,1948.86
8336,2361.0,1964.31
8337,2337.0,1974.3
8338,1425.0,1978.1
8339,2355.0,1971.81
8340,2333.0,1978.31
8341,2869.0,1983.68
8342,620.0,1966.3
8343,3001.0,1973.98
8344,3016.0,1974.1
8345,603.0,1953.16
8346,2939.0,1953.89
8347,2895.0,1953.46
8348,2352.0,1953.56
8349,2368.0,1969.04
8350,1324.0,1971.85
8351,1865.0,1980.05
8352,1322.0,1982.87
8353,1914.0,1995.89
8354,2358.0,2009.04
8355,2980.0,2015.48
8356,2604.0,2012.1
8357,2319.0,2027.11
8358,816.0,2012.01
8359,1912.0,2000.97
8360,2346.0,1994.41
8361,2617.0,2014.36
8362,2622.0,2017.21
8363,2293.0,2031.97
8364,654.0,2015.3
8365,2646.0,2025.94
8366,3021.0,2026.61
8367,1449.0,2030.58
8368,2366.0,2028.22
8369,2355.0,2024.79
8370,2358.0,2035.08
8371,2588.0,2037.42
8372,2996.0,2061.21
8373,2955.0,2077.46
8374,818.0,2059.99
8375,2889.0,2065.68
8376,1033.0,2069.91
8377,3003.0,2069.71
8378,1874.0,2064.83
8379,2997.0,2071.67
8380,2596.0,2067.87
8381,2339.0,2085.14
8382,2984.0,2088.9
8383,1864.0,2091.91
8384,1921.0,2080.73
8385,2275.0,2077.0
8386,1863.0,2087.46
8387,2330.0,2093.85
8388,3032.0,2110.79
8389,1941.0,2107.32
8390,1584.0,2112.66
8391,2946.0,2123.69
8392,1701.0,2110.47
8393,812.0,2112.4
8394,2618.0,2128.05
8395,622.0,2123.79
8396,3022.0,2134.86
8397,2958.0,2151.0
8398,2335.0,2148.33
8399,1336.0,2138.25
8400,2802.0,2137.34
8401,2901.0,2135.93
8402,2359.0,2148.81
8403,1025.0,2139.95
8404,1687.0,2134.1
8405,2355.0,2134.27
8406,622.0,2110.57
8407,1331.0,2100.31
8408,1915.0,2117.08
8409,1054.0,2110.66
8410,2982.0,2110.61
8411,2976.0,2128.85
8412,1694.0,2122.14
8413,2358.0,2122.17
8414,1856.0,2130.25
8415,2212.0,2133.81
8416,654.0,2132.17
8417,1916.0,2124.82
8418,2931.0,2123.91
8419,2974.0,2134.39
8420,2369.0,2144.71
8421,3047.0,2151.79
8422,627.0,2144.91
8423,2344.0,2138.03
8424,652.0,2114.27
8425,2357.0,2108.37
8426,3046.0,2115.21
8427,2949.0,2121.16
8428,1327.0,2121.16
8429,639.0,2122.13
8430,2869.0,2126.19
8431,1842.0,2114.81
8432,810.0,2092.63
8433,2627.0,2096.26
8434,2948.0,2115.24
8435,2323.0,2132.27
8436,1918.0,2127.84
8437,2941.0,2133.88
8438,2341.0,2143.04
8439,1697.0,2136.46
8440,2622.0,2139.35
8441,959.0,2120.25
8442,3016.0,2144.21
8443,3012.0,2144.32
8444,2770.0,2141.86
8445,2325.0,2159.08
8446,2337.0,2153.06
8447,2345.0,2147.56
8448,1327.0,2137.31
8449,2334.0,2136.97
8450,651.0,2130.24
8451,1704.0,2128.63
8452,3005.0,2145.46
8453,2986.0,2156.18
8454,1860.0,2151.2
8455,2616.0,2147.56
8456,1047.0,2131.99
8457,1071.0,2119.51
8458,2345.0,2134.8
8459,1853.0,2134.21
8460,1702.0,2127.77
8461,2964.0,2131.24
8462,3028.0,2135.3
8463,2953.0,2141.9
8464,1913.0,2154.49
8465,2932.0,2157.35
8466,214.0,2129.28
8467,1711.0,2131.9
8468,625.0,2114.49
8469,1689.0,2107.83
8470,248.0,2086.73
8471,2994.0,2090.79
8472,1854.0,2079.37
8473,2960.0,2079.42
8474,1055.0,2081.79
8475,2314.0,2076.04
8476,2364.0,2089.35
8477,1849.0,2077.81
8478,2935.0,2088.42
8479,2317.0,2081.62
8480,2359.0,2079.25
8481,2595.0,2081.81
8482,1922.0,2071.19
8483,2971.0,2082.26
8484,2337.0,2086.42
8485,2956.0,2093.23
8486,1699.0,2091.59
8487,2635.0,2094.64
8488,2635.0,2090.67
8489,2585.0,2097.11
8490,1674.0,2098.01
8491,2628.0,2094.83
8492,1073.0,2088.55
8493,609.0,2086.52
8494,1832.0,2078.66
8495,250.0,2074.94
8496,1862.0,2063.34
8497,2605.0,2059.81
8498,2342.0,2059.88
8499,1695.0,2063.47
8500,1704.0,2052.49
8501,816.0,2031.64
8502,1049.0,2018.54
8503,2997.0,2038.26
8504,2317.0,2044.56
8505,2903.0,2050.04
8506,2807.0,2071.89
8507,2890.0,2087.48
8508,2337.0,2091.7
8509,2583.0,2106.99
8510,744.0,2084.61
8511,1686.0,2071.71
8512,3017.0,2084.94
8513,1678.0,2078.14
8514,998.0,2069.56
8515,1578.0,2063.22
8516,239.0,2059.07
8517,2336.0,2063.27
8518,2302.0,2056.98
8519,1046.0,2037.7
8520,1553.0,2029.54
8521,1923.0,2018.3
8522,2583.0,2037.86
8523,2883.0,2043.25
8524,1922.0,2055.95
8525,1585.0,2048.23
8526,2623.0,2044.0
8527,2975.0,2044.26
8528,2946.0,2060.45
8529,2363.0,2077.69
8530,2923.0,2078.23
8531,2854.0,2088.35
8532,2583.0,2106.08
8533,1922.0,2099.03
8534,1584.0,2085.39
8535,1859.0,2080.75
8536,251.0,2064.08
8537,2995.0,2064.62
8538,2342.0,2064.63
8539,1858.0,2066.24
8540,2999.0,2070.01
8541,1690.0,2077.32
8542,2929.0,2076.45
8543,1929.0,2065.62
8544,735.0,2045.27
8545,2999.0,2052.01
8546,2975.0,2058.39
8547,2301.0,2057.95
8548,2328.0,2067.96
8549,1695.0,2061.57
8550,2892.0,2083.98
8551,790.0,2074.84
8552,2333.0,2068.12
8553,2967.0,2067.93
8554,248.0,2051.81
8555,2349.0,2049.14
8556,2991.0,2068.58
8557,2571.0,2083.58
8558,2648.0,2086.61
8559,1922.0,2087.3
8560,1053.0,2080.81
8561,2301.0,2074.18
8562,2602.0,2069.92
8563,734.0,2047.73
8564,2353.0,2052.13
8565,2345.0,2046.26
8566,750.0,2051.62
8567,1577.0,2050.28
8568,2891.0,2072.94
8569,2870.0,2084.75
8570,2327.0,2105.54
8571,2357.0,2099.17
8572,2756.0,2108.19
8573,3026.0,2108.85
8574,2925.0,2127.55
8575,1929.0,2123.7
8576,2856.0,2128.62
8577,1924.0,2129.37
8578,1863.0,2118.65
8579,1048.0,2105.96
8580,2993.0,2112.3
8581,1941.0,2105.76
8582,2934.0,2115.88
8583,2894.0,2115.11
8584,1703.0,2108.77
8585,2947.0,2108.68
8586,243.0,2094.12
8587,3029.0,2098.06
8588,1322.0,2084.93
8589,2232.0,2081.4
8590,2902.0,2093.68
8591,1330.0,2080.7
8592,2277.0,2092.74
8593,2904.0,2115.69
8594,2901.0,2126.38
8595,1852.0,2142.4
8596,3013.0,2153.91
8597,247.0,2130.33
8598,3027.0,2137.18
8599,3017.0,2150.4
8600,2983.0,2163.19
8601,2892.0,2183.95
8602,1584.0,2189.3
8603,2591.0,2185.24
8604,3031.0,2192.38
8605,2944.0,2192.79
8606,3057.0,2195.29
8607,639.0,2172.78
8608,637.0,2155.78
8609,3042.0,2160.37
8610,1573.0,2168.66
8611,2960.0,2181.4
8612,1569.0,2166.92
8613,1698.0,2167.12
8614,633.0,2163.47
8615,750.0,2155.19
8616,2962.0,2182.42
8617,2957.0,2188.63
8618,1714.0,2182.75
8619,1690.0,2189.19
8620,2321.0,2196.87
8621,2360.0,2201.24
8622,248.0,2177.89
8623,1051.0,2159.57
8624,1903.0,2159.38
8625,1049.0,2154.02
8626,2946.0,2157.25
8627,1916.0,2146.66
8628,2900.0,2146.2
8629,1685.0,2139.42
8630,1574.0,2125.93
8631,2939.0,2126.78
8632,1575.0,2116.7
8633,2342.0,2120.9
8634,3000.0,2135.06
8635,2980.0,2146.27
8636,2616.0,2169.92
8637,2335.0,2163.32
8638,3018.0,2170.08
8640,2988.0,2181.52
8641,1922.0,2183.84
8642,3013.0,2184.68
8643,1334.0,2178.73
8644,1331.0,2184.69
8645,2354.0,2178.24
8646,2308.0,2171.57
8647,2979.0,2178.35
8648,2597.0,2181.04
8649,3045.0,2194.54
8650,3030.0,2195.92
8651,2354.0,2211.56
8652,1584.0,2204.07
8653,2613.0,2200.53
8654,2644.0,2224.49
8655,2296.0,2223.96
8656,1052.0,2204.57
8657,2348.0,2202.34
8658,248.0,2178.34
8659,2570.0,2184.82
8660,1692.0,2191.21
8661,1434.0,2182.54
8662,2364.0,2180.16
8663,2338.0,2196.2
8664,1331.0,2185.98
8665,2343.0,2185.96
8666,2834.0,2206.8
8667,2932.0,2220.35
8668,3038.0,2221.82
8669,1882.0,2211.94
8670,2372.0,2212.39
8671,2978.0,2218.6
8672,2298.0,2214.02
8673,1950.0,2203.26
8674,2347.0,2197.48
8675,1700.0,2195.19
8676,1047.0,2177.1
8677,2352.0,2181.38
8678,612.0,2168.87
8679,609.0,2164.48
8680,3044.0,2164.99
8681,236.0,2147.94
8682,1703.0,2135.63
8683,1046.0,2117.15
8684,1332.0,2113.44
8685,2986.0,2113.83
8686,1331.0,2124.71
8687,2348.0,2117.9
8688,3023.0,2134.91
8689,2598.0,2138.57
8690,3030.0,2139.85
8691,2332.0,2149.87
8692,1584.0,2142.94
8693,2585.0,2139.75
8694,1925.0,2129.99
8695,3024.0,2141.71
8696,2638.0,2137.96
8697,1334.0,2148.83
8698,2369.0,2142.25
8699,1333.0,2125.41
8700,2316.0,2118.74
8701,2358.0,2113.4
8702,2584.0,2123.4
8703,2344.0,2120.93
8704,2959.0,2120.21
8705,2282.0,2113.59
8706,652.0,2089.54
8707,2352.0,2106.67
8708,653.0,2106.83
8709,2832.0,2104.73
8710,1327.0,2102.27
8711,1437.0,2087.04
8712,2966.0,2101.01
8713,1567.0,2099.7
8714,2963.0,2123.0
8715,1575.0,2131.25
8716,805.0,2109.68
8717,2976.0,2109.87
8718,2621.0,2118.94
8719,1853.0,2120.57
8720,1331.0,2110.67
8721,2285.0,2109.92
8722,1326.0,2120.7
8723,2992.0,2140.11
8724,2924.0,2150.32
8725,2356.0,2163.39
8726,1672.0,2150.65
8727,2334.0,2154.83
8728,1674.0,2142.57
8729,2975.0,2155.47
8730,2337.0,2163.1
8731,2932.0,2163.03
8732,2842.0,2175.7
8733,2566.0,2177.94
8734,1687.0,2164.81
8735,2346.0,2158.47
8736,3014.0,2162.45
8737,2348.0,2162.58
8738,2349.0,2155.89
8739,2886.0,2154.62
8740,1695.0,2141.69
8741,1569.0,2138.16
8742,1928.0,2127.31
8743,603.0,2120.0
8744,2333.0,2130.02
8745,2991.0,2136.39
8746,2326.0,2136.57
8747,2361.0,2130.39
8748,2918.0,2133.6
8749,2928.0,2132.43
8750,2337.0,2125.5
8751,1050.0,2112.46
8752,2905.0,2125.67
8753,1685.0,2116.39
8754,1932.0,2109.27
8755,2735.0,2113.66
8756,2926.0,2132.4
8757,3023.0,2139.15
8758,1915.0,2155.82
8759,2352.0,2153.64
8760,1700.0,2153.72
8761,2932.0,2168.7
8762,1581.0,2160.87
8763,2905.0,2166.54
8764,734.0,2160.57
8765,2965.0,2166.79
8766,1925.0,2157.7
8767,2943.0,2157.81
8768,2997.0,2157.4
8769,1933.0,2157.91
8770,2361.0,2157.8
8771,1343.0,2141.45
8772,1056.0,2129.03
8773,3008.0,2139.61
8774,2363.0,2139.77
8775,2970.0,2152.47
8776,1692.0,2158.92
8777,1583.0,2151.23
8778,2999.0,2175.1
8779,2347.0,2192.48
8780,3033.0,2192.37
8781,1851.0,2208.52
8782,1434.0,2205.83
8783,734.0,2202.71
8784,2363.0,2213.02
8785,3017.0,2213.33
8786,2362.0,2223.64
8787,2352.0,2223.68
8788,2291.0,2216.36
8789,2978.0,2220.16
8790,2837.0,2218.23
8791,2351.0,2218.42
8792,3043.0,2233.01
8793,611.0,2213.27
8794,2963.0,2223.65
8795,241.0,2195.82
8796,1431.0,2183.75
8797,2359.0,2194.0
8798,2326.0,2193.57
8799,2344.0,2203.68
8800,653.0,2187.05
8801,2305.0,2186.52
8802,652.0,2167.2
8803,1678.0,2160.54
8804,1689.0,2147.84
8805,1918.0,2144.2
8806,2357.0,2161.25
8807,629.0,2144.02
8808,1935.0,2156.84
8809,2998.0,2158.5
8810,2340.0,2168.63
8811,1695.0,2171.21
8812,2356.0,2165.11
8813,1565.0,2165.09
8814,2375.0,2159.21
8815,2328.0,2166.74
8816,1701.0,2175.7
8817,1705.0,2162.99
8818,1919.0,2155.97
8819,740.0,2144.84
8820,2346.0,2154.99
8821,2217.0,2154.31
8822,1920.0,2160.25
8823,1860.0,2148.93
8824,2939.0,2149.08
8825,2357.0,2149.09
8826,2260.0,2154.97
8827,2354.0,2155.17
8828,3008.0,2168.51
8829,1725.0,2156.01
8830,1918.0,2151.82
8831,1941.0,2141.91
8832,3014.0,2143.63
8833,1926.0,2137.23
8834,2992.0,2150.28
8835,2946.0,2156.28
8836,1331.0,2139.45
8837,2996.0,2145.93
8838,2351.0,2145.95
8839,2285.0,2139.94
8840,1051.0,2133.5
8841,3024.0,2148.05
8842,2949.0,2158.26
8843,2895.0,2181.18
8844,1855.0,2176.4
8845,609.0,2152.58
8846,1342.0,2142.74
8847,2344.0,2142.57
8848,2344.0,2136.83
8849,1697.0,2124.52
8850,819.0,2109.34
8851,1925.0,2118.09
8852,2935.0,2118.39
8853,2361.0,2125.15
8854,2967.0,2135.5
8855,2315.0,2131.3
8856,1848.0,2120.52
8857,2338.0,2113.67
8858,2959.0,2124.11
8859,2937.0,2129.96
8860,2969.0,2142.65
8861,1921.0,2132.54
8862,2361.0,2140.34
8863,2336.0,2134.65
8864,2304.0,2150.35
8865,624.0,2126.94
8866,2897.0,2136.66
8867,2338.0,2130.61
8868,2290.0,2123.54
8869,2329.0,2127.5
8870,2829.0,2132.18
8871,2910.0,2147.85
8872,2346.0,2160.75
8873,2356.0,2154.23
8874,2583.0,2156.43
8875,2870.0,2155.43
8876,2992.0,2168.43
8877,1911.0,2171.71
8878,2372.0,2165.44
8879,1925.0,2161.22
8880,2997.0,2160.86
8881,2809.0,2170.44
8882,1427.0,2170.37
8883,1751.0,2180.54
8884,1713.0,2174.04
8885,2947.0,2173.34
8886,2361.0,2173.33
8887,2951.0,2179.32
8888,1952.0,2175.93
8889,2355.0,2169.7
8890,2895.0,2170.28
8891,3004.0,2176.81
8892,1585.0,2162.23
8893,2975.0,2185.87
8894,1919.0,2175.43
8895,2696.0,2199.98
8896,2342.0,2209.09
8897,1517.0,2200.67
8898,2341.0,2200.82
8899,2361.0,2200.99
8900,2720.0,2221.66
8901,1563.0,2214.24
8902,2930.0,2237.02
8903,2341.0,2243.65
8904,2749.0,2254.25
8905,2904.0,2264.11
8906,2365.0,2264.19
8907,3008.0,2287.98
8908,1916.0,2287.79
8909,2323.0,2281.04
8910,2923.0,2286.87
8911,3034.0,2300.26
8912,3028.0,2306.98
8913,1927.0,2310.6
8914,2362.0,2310.47
8915,3025.0,2317.44
8916,2507.0,2325.5
8917,652.0,2314.97
8918,2351.0,2319.29
8919,2984.0,2341.73
8920,2650.0,2344.77
8921,3030.0,2352.9
8922,2609.0,2359.79
8923,1336.0,2354.55
8924,590.0,2331.06
8925,2994.0,2337.43
8926,1332.0,2328.15
8927,2333.0,2327.94
8928,2332.0,2321.18
8929,2973.0,2333.66
8930,2945.0,2343.93
8931,1934.0,2343.86
8932,2340.0,2337.12
8933,1435.0,2332.21
8934,2980.0,2332.09
8935,2932.0,2331.95
8936,1922.0,2337.86
8937,2353.0,2331.43
8938,2632.0,2334.24
8939,2349.0,2334.88
8940,623.0,2330.6
8941,653.0,2306.89
8942,1831.0,2295.71
8943,2317.0,2289.93
8944,2361.0,2294.99
8945,2348.0,2312.38
8946,1701.0,2315.97
8947,2949.0,2322.02
8948,1912.0,2317.7
8949,1912.0,2319.85
8950,3041.0,2342.07
8951,2365.0,2346.47
8952,614.0,2323.26
8953,2376.0,2323.41
8954,613.0,2299.87
8955,2361.0,2300.33
8956,1861.0,2300.46
8957,2999.0,2307.07
8958,1687.0,2294.35
8959,2959.0,2294.57
