Episode,Total_Reward,Moving_Average,Episode_Length,Step_Count,Success
23939,1169.0,1164.77,110,1527017,0
23940,1511.0,1173.13,139,1527156,0
23941,1501.0,1166.91,140,1527296,0
23942,1753.0,1172.73,194,1527490,0
23943,486.0,1165.22,56,1527546,0
23944,2180.0,1182.17,243,1527789,1
23945,2114.0,1201.58,203,1527992,0
23946,1220.0,1201.6,111,1528103,0
23947,1135.0,1195.42,113,1528216,0
23948,2098.0,1214.73,199,1528415,0
23949,175.0,1204.1,28,1528443,0
23950,1219.0,1205.09,110,1528553,0
23951,170.0,1205.07,27,1528580,0
23952,486.0,1205.07,52,1528632,0
23953,1221.0,1215.56,112,1528744,0
23954,172.0,1212.44,30,1528774,0
23955,168.0,1202.77,27,1528801,0
23956,168.0,1182.81,28,1528829,0
23957,978.0,1180.41,96,1528925,0
23958,1219.0,1172.87,115,1529040,0
23959,487.0,1174.02,54,1529094,0
23960,2102.0,1182.68,188,1529282,0
23961,487.0,1175.17,55,1529337,0
23962,2167.0,1184.66,191,1529528,1
23963,1238.0,1175.79,111,1529639,0
23964,170.0,1155.83,28,1529667,0
23965,487.0,1148.51,54,1529721,0
23966,1217.0,1149.22,117,1529838,0
23967,2171.0,1169.24,224,1530062,1
23968,1219.0,1177.7,118,1530180,0
23969,1846.0,1176.49,183,1530363,0
23970,482.0,1169.94,62,1530425,0
23971,1234.0,1160.98,112,1530537,0
23972,1151.0,1157.47,108,1530645,0
23973,2176.0,1175.53,221,1530866,1
23974,1234.0,1166.7,119,1530985,0
23975,1238.0,1166.72,112,1531097,0
23976,484.0,1159.37,54,1531151,0
23977,391.0,1161.58,53,1531204,0
23978,1220.0,1172.06,118,1531322,0
23979,1845.0,1169.38,185,1531507,0
23980,2181.0,1186.35,199,1531706,1
23981,1226.0,1186.42,111,1531817,0
23982,1172.0,1186.49,107,1531924,0
23983,1138.0,1185.71,112,1532036,0
23984,2188.0,1196.18,199,1532235,1
23985,1219.0,1195.48,112,1532347,0
23986,1356.0,1196.85,124,1532471,0
23987,1138.0,1196.83,108,1532579,0
23988,1136.0,1196.0,108,1532687,0
23989,402.0,1178.68,44,1532731,0
23990,2115.0,1187.63,201,1532932,0
23991,170.0,1176.97,26,1532958,0
23992,174.0,1166.36,29,1532987,0
23993,2133.0,1175.36,202,1533189,0
23994,486.0,1159.11,56,1533245,0
23995,1981.0,1174.06,179,1533424,0
23996,393.0,1165.76,44,1533468,0
23997,178.0,1162.68,28,1533496,0
23998,174.0,1153.08,27,1533523,0
23999,1228.0,1150.32,119,1533642,0
24000,170.0,1147.16,35,1533677,0
24001,178.0,1136.73,28,1533705,0
24002,1136.0,1135.73,114,1533819,0
24003,1134.0,1142.2,111,1533930,0
24004,391.0,1131.07,49,1533979,0
24005,2113.0,1140.02,198,1534177,0
24006,1852.0,1137.3,180,1534357,0
24007,1219.0,1137.98,114,1534471,0
24008,1238.0,1138.02,113,1534584,0
24009,697.0,1143.28,72,1534656,0
24010,178.0,1141.14,28,1534684,0
24011,485.0,1141.18,60,1534744,0
24012,487.0,1124.88,59,1534803,0
24013,1219.0,1132.23,114,1534917,0
24014,487.0,1133.2,55,1534972,0
24015,484.0,1126.47,54,1535026,0
24016,1238.0,1134.92,111,1535137,0
24017,484.0,1118.47,59,1535196,0
24018,485.0,1111.02,54,1535250,0
24019,1221.0,1104.65,114,1535364,0
24020,697.0,1096.59,74,1535438,0
24021,171.0,1080.98,28,1535466,0
24022,2180.0,1098.87,200,1535666,1
24023,1234.0,1089.56,114,1535780,0
24024,490.0,1076.94,54,1535834,0
24025,1158.0,1076.3,105,1535939,0
24026,1290.0,1077.81,131,1536070,0
24027,2069.0,1076.8,190,1536260,0
24028,486.0,1077.77,54,1536314,0
24029,388.0,1079.95,46,1536360,0
24030,395.0,1062.22,48,1536408,0
24031,487.0,1055.5,58,1536466,0
24032,1218.0,1062.88,121,1536587,0
24033,1166.0,1063.3,110,1536697,0
24034,2068.0,1062.11,187,1536884,0
24035,1974.0,1069.67,176,1537060,0
24036,396.0,1055.07,43,1537103,0
24037,488.0,1047.75,53,1537156,0
24038,171.0,1037.99,27,1537183,0
24039,1157.0,1037.87,108,1537291,0
24040,1157.0,1034.33,105,1537396,0
24041,173.0,1021.05,30,1537426,0
24042,1135.0,1014.87,109,1537535,0
24043,388.0,1013.89,45,1537580,0
24044,1172.0,1003.81,106,1537686,0
24045,173.0,984.4,26,1537712,0
24046,2134.0,993.54,200,1537912,0
24047,1138.0,993.57,111,1538023,0
24048,1753.0,990.12,199,1538222,0
24049,1165.0,1000.02,111,1538333,0
24050,168.0,989.51,29,1538362,0
24051,389.0,991.7,47,1538409,0
24052,1151.0,998.35,105,1538514,0
24053,1152.0,997.66,105,1538619,0
24054,1230.0,1008.24,114,1538733,0
24055,483.0,1011.39,55,1538788,0
24056,160.0,1011.31,31,1538819,0
24057,173.0,1003.26,29,1538848,0
24058,1164.0,1002.71,105,1538953,0
24059,1160.0,1009.44,106,1539059,0
24060,1220.0,1000.62,111,1539170,0
24061,1169.0,1007.44,108,1539278,0
24062,1166.0,997.43,112,1539390,0
24063,971.0,994.76,91,1539481,0
24064,1876.0,1011.82,217,1539698,0
24065,1235.0,1019.3,116,1539814,0
24066,169.0,1008.82,28,1539842,0
24067,172.0,988.83,26,1539868,0
24068,1231.0,988.95,111,1539979,0
24069,1224.0,982.73,111,1540090,0
24070,1851.0,996.42,197,1540287,0
24071,483.0,988.91,55,1540342,0
24072,1123.0,988.63,124,1540466,0
24073,1163.0,978.5,111,1540577,0
24074,1146.0,977.62,107,1540684,0
24075,1158.0,976.82,107,1540791,0
24076,2122.0,993.2,226,1541017,0
24077,1219.0,1001.48,115,1541132,0
24078,169.0,990.97,35,1541167,0
24079,2127.0,993.79,188,1541355,0
24080,1871.0,990.69,278,1541633,0
24081,1222.0,990.65,115,1541748,0
24082,1143.0,990.36,106,1541854,0
24083,2134.0,1000.32,190,1542044,0
24084,390.0,982.34,46,1542090,0
24085,1233.0,982.48,115,1542205,0
24086,701.0,975.93,70,1542275,0
24087,172.0,966.27,26,1542301,0
24088,172.0,956.63,26,1542327,0
24089,1507.0,967.68,136,1542463,0
24090,1164.0,958.17,109,1542572,0
24091,174.0,958.21,30,1542602,0
24092,1237.0,968.84,115,1542717,0
24093,1218.0,959.69,116,1542833,0
24094,1216.0,966.99,120,1542953,0
24095,175.0,948.93,29,1542982,0
24096,486.0,949.86,62,1543044,0
24097,484.0,952.92,55,1543099,0
24098,487.0,956.05,55,1543154,0
24099,1142.0,955.19,114,1543268,0
24100,484.0,958.33,61,1543329,0
24101,2184.0,978.39,195,1543524,1
24102,1138.0,978.41,110,1543634,0
24103,389.0,970.96,51,1543685,0
24104,484.0,971.89,55,1543740,0
24105,2119.0,971.95,203,1543943,0
24106,1156.0,964.99,106,1544049,0
24107,1220.0,965.0,114,1544163,0
24108,1160.0,964.22,109,1544272,0
24109,1235.0,969.6,111,1544383,0
24110,2099.0,988.81,194,1544577,0
24111,487.0,988.83,51,1544628,0
24112,1224.0,996.2,112,1544740,0
24113,387.0,987.88,44,1544784,0
24114,484.0,987.85,55,1544839,0
24115,488.0,987.89,56,1544895,0
24116,2131.0,996.82,188,1545083,0
24117,172.0,993.7,26,1545109,0
24118,1145.0,1000.3,106,1545215,0
24119,488.0,992.97,52,1545267,0
24120,1137.0,997.37,111,1545378,0
24121,2094.0,1016.6,215,1545593,0
24122,393.0,998.73,44,1545637,0
24123,483.0,991.22,56,1545693,0
24124,390.0,990.22,50,1545743,0
24125,1124.0,989.88,116,1545859,0
24126,1224.0,989.22,110,1545969,0
24127,1754.0,986.07,195,1546164,0
24128,1235.0,993.56,112,1546276,0
24129,1218.0,1001.86,113,1546389,0
24130,170.0,999.61,26,1546415,0
24131,479.0,999.53,59,1546474,0
24132,168.0,989.03,28,1546502,0
24133,1218.0,989.55,115,1546617,0
24134,1159.0,980.46,106,1546723,0
24135,2072.0,981.44,224,1546947,0
24136,1157.0,989.05,107,1547054,0
24137,1134.0,995.51,113,1547167,0
24138,169.0,995.49,27,1547194,0
24139,2100.0,1004.92,239,1547433,0
24140,1126.0,1004.61,114,1547547,0
24141,1125.0,1014.13,115,1547662,0
24142,988.0,1012.66,90,1547752,0
24143,1158.0,1020.36,105,1547857,0
24144,1155.0,1020.19,106,1547963,0
24145,1963.0,1038.09,184,1548147,0
24146,392.0,1020.67,48,1548195,0
24147,1237.0,1021.66,113,1548308,0
24148,1221.0,1016.34,115,1548423,0
24149,1170.0,1016.39,105,1548528,0
24150,172.0,1016.43,29,1548557,0
24151,1505.0,1027.59,143,1548700,0
24152,952.0,1025.6,94,1548794,0
24153,1972.0,1033.8,177,1548971,0
24154,1219.0,1033.69,112,1549083,0
24155,1238.0,1041.24,114,1549197,0
24156,484.0,1044.48,55,1549252,0
24157,2100.0,1063.75,196,1549448,0
24158,2129.0,1073.4,187,1549635,0
24159,1971.0,1081.51,176,1549811,0
24160,1139.0,1080.7,112,1549923,0
24161,167.0,1070.68,29,1549952,0
24162,1973.0,1078.75,178,1550130,0
24163,1218.0,1081.22,114,1550244,0
24164,1495.0,1077.41,153,1550397,0
24165,1988.0,1084.94,202,1550599,0
24166,1941.0,1102.66,182,1550781,0
24167,1915.0,1120.09,1505,1552286,0
24168,1219.0,1119.97,111,1552397,0
24169,963.0,1117.36,89,1552486,0
24170,168.0,1100.53,28,1552514,0
24171,1165.0,1107.35,107,1552621,0
24172,2124.0,1117.36,187,1552808,0
24173,1217.0,1117.9,116,1552924,0
24174,174.0,1108.18,30,1552954,0
24175,904.0,1105.64,85,1553039,0
24176,1134.0,1095.76,111,1553150,0
24177,1840.0,1101.97,183,1553333,0
24178,1220.0,1112.48,112,1553445,0
24179,1136.0,1102.57,108,1553553,0
24180,395.0,1087.81,48,1553601,0
24181,1217.0,1087.76,115,1553716,0
24182,2179.0,1098.12,216,1553932,1
24183,1848.0,1095.26,203,1554135,0
24184,171.0,1093.07,28,1554163,0
24185,2080.0,1101.54,192,1554355,0
24186,388.0,1098.41,49,1554404,0
24187,171.0,1098.4,27,1554431,0
24188,170.0,1098.38,29,1554460,0
24189,171.0,1085.02,27,1554487,0
24190,391.0,1077.29,49,1554536,0
24191,1133.0,1086.88,112,1554648,0
24192,484.0,1079.35,54,1554702,0
24193,171.0,1068.88,26,1554728,0
24194,2164.0,1078.36,202,1554930,1
24195,2127.0,1097.88,189,1555119,0
24196,1155.0,1104.57,108,1555227,0
24197,171.0,1101.44,28,1555255,0
24198,2185.0,1118.42,203,1555458,1
24199,1147.0,1118.47,104,1555562,0
24200,170.0,1115.33,28,1555590,0
24201,2121.0,1114.7,206,1555796,0
24202,1217.0,1115.49,118,1555914,0
24203,1166.0,1123.26,109,1556023,0
24204,1149.0,1129.91,111,1556134,0
24205,1134.0,1120.06,114,1556248,0
24206,166.0,1110.16,35,1556283,0
24207,2097.0,1118.93,203,1556486,0
24208,2116.0,1128.49,207,1556693,0
24209,175.0,1117.89,28,1556721,0
24210,1961.0,1116.51,187,1556908,0
24211,2129.0,1132.93,193,1557101,0
24212,478.0,1125.47,53,1557154,0
24213,1220.0,1133.8,113,1557267,0
24214,988.0,1138.84,90,1557357,0
24215,903.0,1142.99,86,1557443,0
24216,486.0,1126.54,51,1557494,0
24217,2126.0,1146.08,202,1557696,0
24218,1132.0,1145.95,110,1557806,0
24219,174.0,1142.81,27,1557833,0
24220,2124.0,1152.68,190,1558023,0
24221,172.0,1133.46,27,1558050,0
24222,483.0,1134.36,61,1558111,0
24223,2184.0,1151.37,200,1558311,1
24224,2172.0,1169.19,202,1558513,1
24225,1170.0,1169.65,105,1558618,0
24226,2125.0,1178.66,201,1558819,0
24227,374.0,1164.86,46,1558865,0
24228,1159.0,1164.1,108,1558973,0
24229,1242.0,1164.34,120,1559093,0
24230,1138.0,1174.02,108,1559201,0
24231,2062.0,1189.85,205,1559406,0
24232,1221.0,1200.38,112,1559518,0
24233,171.0,1189.91,29,1559547,0
24234,1136.0,1189.68,109,1559656,0
24235,2173.0,1190.69,276,1559932,1
24236,2088.0,1200.0,205,1560137,0
24237,1135.0,1200.01,112,1560249,0
24238,173.0,1200.05,26,1560275,0
24239,169.0,1180.74,27,1560302,0
24240,1158.0,1181.06,106,1560408,0
24241,487.0,1174.68,54,1560462,0
24242,174.0,1166.54,26,1560488,0
24243,2133.0,1176.29,190,1560678,0
24244,1159.0,1176.33,105,1560783,0
24245,1221.0,1168.91,115,1560898,0
24246,1236.0,1177.35,113,1561011,0
24247,393.0,1168.91,45,1561056,0
24248,1749.0,1174.19,219,1561275,0
24249,1137.0,1173.86,122,1561397,0
24250,173.0,1173.87,29,1561426,0
24251,393.0,1162.75,50,1561476,0
24252,1220.0,1165.43,110,1561586,0
24253,1237.0,1158.08,117,1561703,0
24254,174.0,1147.63,30,1561733,0
24255,1850.0,1153.75,210,1561943,0
24256,393.0,1152.84,44,1561987,0
24257,2122.0,1153.06,190,1562177,0
24258,484.0,1136.61,54,1562231,0
24259,1851.0,1135.41,196,1562427,0
24260,1167.0,1135.69,108,1562535,0
24261,2098.0,1155.0,207,1562742,0
24262,172.0,1136.99,26,1562768,0
24263,170.0,1126.51,30,1562798,0
24264,1501.0,1126.57,136,1562934,0
24265,2132.0,1128.01,189,1563123,0
24266,1238.0,1120.98,113,1563236,0
24267,391.0,1105.74,46,1563282,0
24268,171.0,1095.26,29,1563311,0
24269,2128.0,1106.91,190,1563501,0
24270,488.0,1110.11,53,1563554,0
24271,1960.0,1118.06,178,1563732,0
24272,2166.0,1118.48,199,1563931,1
24273,1218.0,1118.49,113,1564044,0
24274,390.0,1120.65,45,1564089,0
24275,1159.0,1123.2,106,1564195,0
24276,1219.0,1124.05,119,1564314,0
24277,1163.0,1117.28,106,1564420,0
24278,1237.0,1117.45,115,1564535,0
24279,2071.0,1126.8,211,1564746,0
24280,1236.0,1135.21,114,1564860,0
24281,2116.0,1144.2,201,1565061,0
24282,177.0,1124.18,29,1565090,0
24283,1219.0,1117.89,112,1565202,0
24284,1142.0,1127.6,111,1565313,0
24285,2127.0,1128.07,191,1565504,0
24286,2117.0,1145.36,198,1565702,0
24287,2131.0,1164.96,203,1565905,0
24288,2095.0,1184.21,200,1566105,0
24289,165.0,1184.15,30,1566135,0
24290,485.0,1185.09,51,1566186,0
24291,487.0,1178.63,53,1566239,0
24292,1136.0,1185.15,111,1566350,0
24293,1170.0,1195.14,105,1566455,0
24294,1502.0,1188.52,136,1566591,0
24295,173.0,1168.98,30,1566621,0
24296,170.0,1159.13,30,1566651,0
24297,1219.0,1169.61,111,1566762,0
24298,1222.0,1159.98,112,1566874,0
24299,1126.0,1159.77,113,1566987,0
24300,392.0,1161.99,44,1567031,0
24301,2164.0,1162.42,204,1567235,1
24302,1219.0,1162.44,114,1567349,0
24303,1855.0,1169.33,273,1567622,0
24304,488.0,1162.72,53,1567675,0
24305,172.0,1153.1,30,1567705,0
24306,171.0,1153.15,28,1567733,0
24307,1220.0,1144.38,110,1567843,0
24308,393.0,1127.15,44,1567887,0
24309,1153.0,1136.93,111,1567998,0
24310,1144.0,1128.76,107,1568105,0
24311,393.0,1111.4,47,1568152,0
24312,393.0,1110.55,45,1568197,0
24313,1783.0,1116.18,197,1568394,0
24314,1220.0,1118.5,112,1568506,0
24315,1219.0,1121.66,113,1568619,0
24316,391.0,1120.71,49,1568668,0
24317,1234.0,1111.79,113,1568781,0
24318,174.0,1102.21,27,1568808,0
24319,1142.0,1111.89,108,1568916,0
24320,1220.0,1102.85,111,1569027,0
24321,2123.0,1122.36,190,1569217,0
24322,1967.0,1137.2,180,1569397,0
24323,172.0,1117.08,29,1569426,0
24324,169.0,1097.05,32,1569458,0
24325,1161.0,1096.96,106,1569564,0
24326,391.0,1079.62,46,1569610,0
24327,1160.0,1087.48,105,1569715,0
24328,176.0,1077.65,26,1569741,0
24329,1143.0,1076.66,113,1569854,0
24330,370.0,1068.98,44,1569898,0
24331,486.0,1053.22,54,1569952,0
24332,172.0,1042.73,26,1569978,0
24333,2088.0,1061.9,205,1570183,0
24334,1219.0,1062.73,111,1570294,0
24335,485.0,1045.85,60,1570354,0
24336,2126.0,1046.23,205,1570559,0
24337,1123.0,1046.11,116,1570675,0
24338,2130.0,1065.68,193,1570868,0
24339,1753.0,1081.52,195,1571063,0
24340,174.0,1071.68,29,1571092,0
24341,2108.0,1087.89,254,1571346,0
24342,488.0,1091.03,56,1571402,0
24343,488.0,1074.58,53,1571455,0
24344,1221.0,1075.2,113,1571568,0
24345,173.0,1064.72,29,1571597,0
24346,1219.0,1064.55,114,1571711,0
24347,172.0,1062.34,30,1571741,0
24348,1158.0,1056.43,107,1571848,0
24349,169.0,1046.75,27,1571875,0
24350,1124.0,1056.26,119,1571994,0
24351,1218.0,1064.51,113,1572107,0
24352,174.0,1054.05,26,1572133,0
24353,1218.0,1053.86,114,1572247,0
24354,389.0,1056.01,44,1572291,0
24355,1224.0,1049.75,113,1572404,0
24356,2116.0,1066.98,204,1572608,0
24357,391.0,1049.67,50,1572658,0
24358,1219.0,1057.02,115,1572773,0
24359,2075.0,1059.26,302,1573075,0
24360,1235.0,1059.94,116,1573191,0
24361,1236.0,1051.32,113,1573304,0
24362,1225.0,1061.85,114,1573418,0
24363,1867.0,1078.82,282,1573700,0
24364,178.0,1065.59,27,1573727,0
24365,1972.0,1063.99,177,1573904,0
24366,1219.0,1063.8,111,1574015,0
24367,1237.0,1072.26,111,1574126,0
24368,1170.0,1082.25,105,1574231,0
24369,1219.0,1073.16,111,1574342,0
24370,1118.0,1079.46,119,1574461,0
24371,1220.0,1072.06,111,1574572,0
24372,1218.0,1062.58,113,1574685,0
24373,483.0,1055.23,57,1574742,0
24374,2186.0,1073.19,213,1574955,1
24375,2154.0,1083.14,272,1575227,1
24376,2126.0,1092.21,212,1575439,0
24377,171.0,1082.29,29,1575468,0
24378,399.0,1073.91,45,1575513,0
24379,1504.0,1068.24,141,1575654,0
24380,487.0,1060.75,51,1575705,0
24381,169.0,1041.28,27,1575732,0
24382,1238.0,1051.89,111,1575843,0
24383,177.0,1041.47,27,1575870,0
24384,488.0,1034.93,56,1575926,0
24385,1158.0,1025.24,106,1576032,0
24386,487.0,1008.94,51,1576083,0
24387,482.0,992.45,53,1576136,0
24388,486.0,976.36,51,1576187,0
24389,1159.0,986.3,108,1576295,0
24390,1218.0,993.63,115,1576410,0
24391,1160.0,1000.36,106,1576516,0
24392,1137.0,1000.37,108,1576624,0
24393,387.0,992.54,44,1576668,0
24394,485.0,982.37,54,1576722,0
24395,2108.0,1001.72,217,1576939,0
24396,485.0,1004.87,53,1576992,0
24397,1508.0,1007.76,146,1577138,0
24398,1220.0,1007.74,112,1577250,0
24399,1143.0,1007.91,109,1577359,0
24400,485.0,1008.84,56,1577415,0
24401,1915.0,1006.35,1505,1578920,0
24402,2094.0,1015.1,204,1579124,0
24403,2166.0,1018.21,264,1579388,1
24404,2102.0,1034.35,194,1579582,0
24405,1144.0,1044.07,110,1579692,0
24406,1157.0,1053.93,107,1579799,0
24407,1147.0,1053.2,104,1579903,0
24408,1218.0,1061.45,115,1580018,0
24409,2158.0,1071.5,233,1580251,1
24410,2075.0,1080.81,203,1580454,0
24411,1220.0,1089.08,111,1580565,0
24412,2073.0,1105.88,192,1580757,0
24413,977.0,1097.82,91,1580848,0
24414,1217.0,1097.79,116,1580964,0
24415,685.0,1092.45,67,1581031,0
24416,1220.0,1100.74,112,1581143,0
24417,1220.0,1100.6,111,1581254,0
24418,1169.0,1110.55,107,1581361,0
24419,485.0,1103.98,55,1581416,0
24420,1501.0,1106.79,144,1581560,0
24421,1220.0,1097.76,113,1581673,0
24422,1219.0,1090.28,112,1581785,0
24423,487.0,1093.43,51,1581836,0
24424,374.0,1095.48,41,1581877,0
24425,171.0,1085.58,26,1581903,0
24426,170.0,1083.37,31,1581934,0
24427,1237.0,1084.14,115,1582049,0
24428,1237.0,1094.75,114,1582163,0
24429,2127.0,1104.59,205,1582368,0
24430,391.0,1104.8,45,1582413,0
24431,1218.0,1112.12,115,1582528,0
24432,2100.0,1131.4,194,1582722,0
24433,1222.0,1122.74,114,1582836,0
24434,376.0,1114.31,43,1582879,0
24435,968.0,1119.14,92,1582971,0
24436,1234.0,1110.22,114,1583085,0
24437,486.0,1103.85,56,1583141,0
24438,1903.0,1101.58,230,1583371,0
24439,1158.0,1095.63,110,1583481,0
24440,1157.0,1105.46,106,1583587,0
24441,1141.0,1095.79,112,1583699,0
24442,676.0,1097.67,65,1583764,0
24443,2117.0,1113.96,219,1583983,0
24444,1167.0,1113.42,110,1584093,0
24445,1914.0,1130.83,1505,1585598,0
24446,2187.0,1140.51,201,1585799,1
24447,485.0,1143.64,54,1585853,0
24448,1135.0,1143.41,112,1585965,0
24449,485.0,1146.57,54,1586019,0
24450,2130.0,1156.63,205,1586224,0
24451,1221.0,1156.66,110,1586334,0
24452,2120.0,1176.12,200,1586534,0
24453,483.0,1168.77,59,1586593,0
24454,1156.0,1176.44,112,1586705,0
24455,1862.0,1182.82,195,1586900,0
24456,1888.0,1180.54,176,1587076,0
24457,391.0,1180.54,45,1587121,0
24458,486.0,1173.21,54,1587175,0
24459,2131.0,1173.77,201,1587376,0
24460,1949.0,1180.91,276,1587652,0
24461,2077.0,1189.32,191,1587843,0
24462,1230.0,1189.37,111,1587954,0
24463,1171.0,1182.41,106,1588060,0
24464,483.0,1185.46,56,1588116,0
24465,2188.0,1187.62,199,1588315,1
24466,484.0,1180.27,56,1588371,0
24467,487.0,1172.77,54,1588425,0
24468,485.0,1165.92,54,1588479,0
24469,1219.0,1165.92,112,1588591,0
24470,2095.0,1175.69,208,1588799,0
24471,1235.0,1175.84,114,1588913,0
24472,1238.0,1176.04,113,1589026,0
24473,480.0,1176.01,53,1589079,0
24474,1170.0,1165.85,105,1589184,0
24475,168.0,1145.99,30,1589214,0
24476,2117.0,1145.9,257,1589471,0
24477,2121.0,1165.4,235,1589706,0
24478,1155.0,1172.96,105,1589811,0
24479,157.0,1159.49,28,1589839,0
24480,2100.0,1175.62,190,1590029,0
24481,173.0,1175.66,30,1590059,0
24482,174.0,1165.02,29,1590088,0
24483,677.0,1170.02,68,1590156,0
24484,2134.0,1186.48,203,1590359,0
24485,2109.0,1195.99,201,1590560,0
24486,1146.0,1202.58,106,1590666,0
24487,1236.0,1210.12,111,1590777,0
24488,2182.0,1227.08,201,1590978,1
24489,170.0,1217.19,27,1591005,0
24490,1237.0,1217.38,112,1591117,0
24491,683.0,1212.61,66,1591183,0
24492,391.0,1205.15,43,1591226,0
24493,1751.0,1218.79,200,1591426,0
24494,1218.0,1226.12,113,1591539,0
24495,485.0,1209.89,54,1591593,0
24496,484.0,1209.88,53,1591646,0
24497,2052.0,1215.32,249,1591895,0
24498,480.0,1207.92,55,1591950,0
24499,487.0,1201.36,53,1592003,0
24500,482.0,1201.33,56,1592059,0
24501,1503.0,1197.21,160,1592219,0
24502,1148.0,1187.75,108,1592327,0
24503,171.0,1167.8,28,1592355,0
24504,483.0,1151.61,53,1592408,0
24505,484.0,1145.01,52,1592460,0
24506,1238.0,1145.82,111,1592571,0
24507,488.0,1139.23,53,1592624,0
24508,1236.0,1139.41,115,1592739,0
24509,1149.0,1129.32,110,1592849,0
24510,479.0,1113.36,54,1592903,0
24511,1236.0,1113.52,113,1593016,0
24512,1898.0,1111.77,185,1593201,0
24513,171.0,1103.71,29,1593230,0
24514,1137.0,1102.91,109,1593339,0
24515,1156.0,1107.62,106,1593445,0
24516,1225.0,1107.67,114,1593559,0
24517,171.0,1097.18,26,1593585,0
24518,483.0,1090.32,54,1593639,0
24519,375.0,1089.22,38,1593677,0
24520,1234.0,1086.55,111,1593788,0
24521,483.0,1079.18,54,1593842,0
24522,169.0,1068.68,29,1593871,0
24523,2178.0,1085.59,205,1594076,1
24524,483.0,1086.68,55,1594131,0
24525,170.0,1086.67,28,1594159,0
24526,1220.0,1097.17,111,1594270,0
24527,967.0,1094.47,88,1594358,0
24528,1159.0,1093.69,106,1594464,0
24529,481.0,1077.23,54,1594518,0
24530,1167.0,1084.99,107,1594625,0
24531,2169.0,1094.5,204,1594829,1
24532,485.0,1078.35,55,1594884,0
24533,1288.0,1079.01,138,1595022,0
24534,169.0,1076.94,30,1595052,0
24535,1985.0,1087.11,199,1595251,0
24536,1808.0,1092.85,193,1595444,0
24537,173.0,1089.72,29,1595473,0
24538,171.0,1072.4,27,1595500,0
24539,174.0,1062.56,28,1595528,0
24540,167.0,1052.66,29,1595557,0
24541,171.0,1042.96,29,1595586,0
24542,486.0,1041.06,53,1595639,0
24543,1219.0,1032.08,114,1595753,0
24544,170.0,1022.11,28,1595781,0
24545,173.0,1004.7,30,1595811,0
24546,1231.0,995.14,113,1595924,0
24547,485.0,995.14,57,1595981,0
24548,173.0,985.52,28,1596009,0
24549,391.0,984.58,47,1596056,0
24550,1157.0,974.85,106,1596162,0
24551,486.0,967.5,53,1596215,0
24552,172.0,948.02,29,1596244,0
24553,978.0,952.97,92,1596336,0
24554,171.0,943.12,30,1596366,0
24555,1171.0,936.21,111,1596477,0
24556,1145.0,928.78,106,1596583,0
24557,1121.0,936.08,116,1596699,0
24558,1157.0,942.79,107,1596806,0
24559,1139.0,932.87,109,1596915,0
24560,1126.0,924.64,113,1597028,0
24561,372.0,907.59,38,1597066,0
24562,485.0,900.14,53,1597119,0
24563,704.0,895.47,68,1597187,0
24564,1168.0,902.32,107,1597294,0
24565,488.0,885.32,55,1597349,0
24566,482.0,885.3,65,1597414,0
24567,1133.0,891.76,122,1597536,0
24568,1145.0,898.36,109,1597645,0
24569,172.0,887.89,29,1597674,0
24570,1502.0,881.96,141,1597815,0
24571,1794.0,887.55,199,1598014,0
24572,171.0,876.88,30,1598044,0
24573,173.0,873.81,30,1598074,0
24574,485.0,866.96,56,1598130,0
24575,487.0,870.15,54,1598184,0
24576,1853.0,867.51,181,1598365,0
24577,1144.0,857.74,114,1598479,0
24578,483.0,851.02,51,1598530,0
24579,2183.0,871.28,191,1598721,1
24580,486.0,855.14,56,1598777,0
24581,1146.0,864.87,108,1598885,0
24582,174.0,864.87,29,1598914,0
24583,171.0,859.81,29,1598943,0
24584,172.0,840.19,27,1598970,0
24585,1160.0,830.7,110,1599080,0
24586,488.0,824.12,53,1599133,0
24587,1160.0,823.36,105,1599238,0
24588,2121.0,822.75,190,1599428,0
24589,480.0,825.85,51,1599479,0
24590,2067.0,834.15,187,1599666,0
24591,1500.0,842.32,136,1599802,0
24592,2169.0,860.1,202,1600004,1
24593,1223.0,854.82,112,1600116,0
24594,2097.0,863.61,207,1600323,0
24595,486.0,863.62,55,1600378,0
24596,2097.0,879.75,207,1600585,0
24597,486.0,864.09,55,1600640,0
24598,967.0,868.96,94,1600734,0
24599,390.0,867.99,48,1600782,0
24600,485.0,868.02,53,1600835,0
24601,1238.0,865.37,114,1600949,0
24602,478.0,858.67,54,1601003,0
24603,392.0,860.88,49,1601052,0
24604,172.0,857.77,29,1601081,0
24605,699.0,859.92,72,1601153,0
24606,485.0,852.39,55,1601208,0
24607,1774.0,865.25,233,1601441,0
24608,1749.0,870.38,230,1601671,0
24609,172.0,860.61,29,1601700,0
24610,172.0,857.54,30,1601730,0
24611,2071.0,865.89,217,1601947,0
24612,2165.0,868.56,214,1602161,1
24613,1170.0,878.55,108,1602269,0
24614,2108.0,888.26,214,1602483,0
24615,1152.0,888.22,106,1602589,0
24616,1157.0,887.54,112,1602701,0
24617,170.0,887.53,30,1602731,0
24618,169.0,884.39,30,1602761,0
24619,1219.0,892.83,113,1602874,0
24620,166.0,882.15,28,1602902,0
24621,486.0,882.18,55,1602957,0
24622,486.0,885.35,56,1603013,0
24623,482.0,868.39,55,1603068,0
